date,temperatureC,weather
2009-03-14,10.247999999999998,Overcast
2009-03-15,12.324137931034482,Overcast
2009-03-16,13.903999999999998,Overcast
2009-03-17,13.192857142857141,Mostly Cloudy
2009-03-18,13.221739130434784,Mostly Cloudy
2009-03-19,13.607999999999999,Scattered Clouds
2009-03-20,11.514814814814818,Mostly Cloudy
2009-03-21,11.883333333333335,Overcast
2009-03-22,9.22962962962963,Partly Cloudy
2009-03-23,9.408695652173913,Clear
2009-03-24,10.98,Partly Cloudy
2009-03-25,11.758333333333333,Scattered Clouds
2009-03-26,12.372000000000003,Partly Cloudy
2009-03-27,14.52173913043478,Partly Cloudy
2009-03-28,13.334782608695656,Clear
2009-03-29,11.630769230769232,Partly Cloudy
2009-03-30,13.366666666666669,Clear
2009-03-31,12.372000000000003,Mostly Cloudy
2009-04-01,12.15,Scattered Clouds
2009-04-02,11.285714285714283,Scattered Clouds
2009-04-03,10.324000000000002,Clear
2009-04-04,11.012499999999998,Clear
2009-04-05,14.633333333333333,Clear
2009-04-06,15.316666666666665,Clear
2009-04-07,-372.64999999999986,Mostly Cloudy
2009-04-08,12.443478260869565,Mostly Cloudy
2009-04-09,11.703448275862069,Overcast
2009-04-10,11.11923076923077,Overcast
2009-04-11,11.545833333333334,Scattered Clouds
2009-04-12,12.595999999999998,Scattered Clouds
2009-04-13,11.784615384615382,Mostly Cloudy
2009-04-14,9.204166666666667,Partly Cloudy
2009-04-15,9.76666666666667,Partly Cloudy
2009-04-16,10.207407407407409,Partly Cloudy
2009-04-17,12.222222222222221,Partly Cloudy
2009-04-18,12.124999999999998,Partly Cloudy
2009-04-19,19.175000000000004,Clear
2009-04-20,21.47083333333333,Partly Cloudy
2009-04-21,22.05,Mostly Cloudy
2009-04-22,15.9625,Partly Cloudy
2009-04-23,12.840740740740747,Mostly Cloudy
2009-04-24,10.870833333333335,Scattered Clouds
2009-04-25,10.595833333333333,Scattered Clouds
2009-04-26,11.125,Partly Cloudy
2009-04-27,10.519999999999998,Mostly Cloudy
2009-04-28,10.98695652173913,Partly Cloudy
2009-04-29,11.445833333333333,Partly Cloudy
2009-04-30,12.1,Mostly Cloudy
2009-05-01,13.293749999999998,Light Rain
2009-05-02,14.934615384615388,Overcast
2009-05-03,15.176923076923073,Overcast
2009-05-04,15.017241379310349,Overcast
2009-05-05,17.025,Mostly Cloudy
2009-05-06,16.206249999999997,Mostly Cloudy
2009-05-07,14.120000000000003,Partly Cloudy
2009-05-08,14.200000000000001,Clear
2009-05-09,13.225,Partly Cloudy
2009-05-10,13.687499999999998,Partly Cloudy
2009-05-11,12.584000000000001,Scattered Clouds
2009-05-12,12.620833333333332,Scattered Clouds
2009-05-13,14.182608695652176,Mostly Cloudy
2009-05-14,13.49090909090909,Overcast
2009-05-15,13.496296296296292,Scattered Clouds
2009-05-16,19.633333333333336,Clear
2009-05-17,20.26666666666667,Clear
2009-05-18,13.548,Mostly Cloudy
2009-05-19,13.274074074074074,Partly Cloudy
2009-05-20,12.987499999999999,Scattered Clouds
2009-05-21,12.907692307692312,Scattered Clouds
2009-05-22,12.681481481481486,Partly Cloudy
2009-05-23,11.087499999999999,Overcast
2009-05-24,10.620833333333328,Overcast
2009-05-25,12.47916666666667,Partly Cloudy
2009-05-26,14.966666666666663,Partly Cloudy
2009-05-27,14.625000000000002,Partly Cloudy
2009-05-28,14.659259259259258,Scattered Clouds
2009-05-29,15.399999999999999,Mostly Cloudy
2009-05-30,14.923076923076923,Scattered Clouds
2009-05-31,13.33333333333333,Overcast
2009-06-01,14.099999999999998,Mostly Cloudy
2009-06-02,14.276,Mostly Cloudy
2009-06-03,15.203846153846154,Mostly Cloudy
2009-06-04,15.166666666666664,Mostly Cloudy
2009-06-05,16.092857142857145,Mostly Cloudy
2009-06-06,16.166666666666668,Scattered Clouds
2009-06-07,16.633333333333336,Scattered Clouds
2009-06-08,15.042307692307691,Overcast
2009-06-09,15.986666666666673,Overcast
2009-06-10,15.940000000000005,Overcast
2009-06-11,15.935714285714283,Overcast
2009-06-12,15.862500000000004,Overcast
2009-06-13,16.500000000000004,Overcast
2009-06-14,16.820000000000004,Mostly Cloudy
2009-06-15,16.476000000000003,Mostly Cloudy
2009-06-16,15.719230769230773,Overcast
2009-06-17,15.711538461538462,Overcast
2009-06-18,17.173076923076923,Partly Cloudy
2009-06-19,15.956000000000001,Partly Cloudy
2009-06-20,14.308333333333332,Scattered Clouds
2009-06-21,15.137500000000001,Partly Cloudy
2009-06-22,16.999999999999996,Clear
2009-06-23,16.8,Partly Cloudy
2009-06-24,16.495833333333334,Partly Cloudy
2009-06-25,16.304,Partly Cloudy
2009-06-26,15.603999999999996,Partly Cloudy
2009-06-27,20.166666666666668,Clear
2009-06-28,19.816666666666666,Partly Cloudy
2009-06-29,16.308333333333334,Partly Cloudy
2009-06-30,17.575,Partly Cloudy
2009-07-01,17.13333333333333,Partly Cloudy
2009-07-02,16.423076923076923,Partly Cloudy
2009-07-03,15.488000000000005,Partly Cloudy
2009-07-04,16.522222222222222,Partly Cloudy
2009-07-05,15.060714285714285,Mostly Cloudy
2009-07-06,15.820833333333331,Partly Cloudy
2009-07-07,15.741666666666669,Partly Cloudy
2009-07-08,16.49583333333333,Partly Cloudy
2009-07-09,14.718518518518518,Mostly Cloudy
2009-07-10,15.04074074074074,Scattered Clouds
2009-07-11,15.291999999999998,Mostly Cloudy
2009-07-12,15.737500000000002,Scattered Clouds
2009-07-13,18.6,Clear
2009-07-14,20.070833333333336,Clear
2009-07-15,15.625,Partly Cloudy
2009-07-16,14.516666666666666,Partly Cloudy
2009-07-17,15.35,Partly Cloudy
2009-07-18,15.854166666666664,Partly Cloudy
2009-07-19,16.10416666666666,Partly Cloudy
2009-07-20,14.755999999999998,Partly Cloudy
2009-07-21,14.150000000000002,Overcast
2009-07-22,14.342307692307692,Overcast
2009-07-23,14.368000000000002,Overcast
2009-07-24,14.775,Overcast
2009-07-25,14.316,Partly Cloudy
2009-07-26,14.668,Partly Cloudy
2009-07-27,14.704166666666671,Partly Cloudy
2009-07-28,15.844000000000003,Overcast
2009-07-29,17.062500000000004,Overcast
2009-07-30,16.33703703703704,Overcast
2009-07-31,15.176923076923078,Overcast
2009-08-01,15.696000000000002,Scattered Clouds
2009-08-02,15.972000000000003,Overcast
2009-08-03,16.62,Overcast
2009-08-04,17.45714285714286,Partly Cloudy
2009-08-05,17.91923076923077,Overcast
2009-08-06,17.711111111111116,Mostly Cloudy
2009-08-07,17.184615384615388,Partly Cloudy
2009-08-08,17.870833333333337,Partly Cloudy
2009-08-09,19.655999999999995,Partly Cloudy
2009-08-10,19.968000000000004,Partly Cloudy
2009-08-11,17.012500000000006,Scattered Clouds
2009-08-12,18.959999999999997,Partly Cloudy
2009-08-13,18.308333333333334,Partly Cloudy
2009-08-14,16.508333333333333,Partly Cloudy
2009-08-15,17.2,Partly Cloudy
2009-08-16,16.57083333333333,Partly Cloudy
2009-08-17,15.096153846153848,Partly Cloudy
2009-08-18,16.030434782608694,Partly Cloudy
2009-08-19,16.79200000000001,Partly Cloudy
2009-08-20,16.627999999999997,Partly Cloudy
2009-08-21,17.442307692307693,Overcast
2009-08-22,16.3625,Scattered Clouds
2009-08-23,15.584615384615383,Scattered Clouds
2009-08-24,15.304166666666669,Partly Cloudy
2009-08-25,15.330769230769231,Partly Cloudy
2009-08-26,15.042307692307691,Partly Cloudy
2009-08-27,17.416129032258063,Partly Cloudy
2009-08-28,23.837499999999995,Mostly Cloudy
2009-08-29,21.892000000000003,Partly Cloudy
2009-08-30,15.48148148148148,Scattered Clouds
2009-08-31,15.936000000000002,Overcast
2009-09-01,17.020000000000003,Partly Cloudy
2009-09-02,21.412499999999998,Mostly Cloudy
2009-09-03,19.700000000000003,Partly Cloudy
2009-09-04,15.810344827586206,Partly Cloudy
2009-09-05,18.072727272727274,Mostly Cloudy
2009-09-06,17.233333333333334,Partly Cloudy
2009-09-07,17.2625,Partly Cloudy
2009-09-08,16.32173913043478,Partly Cloudy
2009-09-09,15.93703703703704,Partly Cloudy
2009-09-10,18.929166666666664,Partly Cloudy
2009-09-11,17.584,Mostly Cloudy
2009-09-12,16.606250000000003,Mostly Cloudy
2009-09-13,17.931999999999995,Overcast
2009-09-14,18.104,Partly Cloudy
2009-09-15,18.01538461538462,Partly Cloudy
2009-09-16,17.9,Partly Cloudy
2009-09-17,18.603846153846153,Mostly Cloudy
2009-09-18,21.504,Partly Cloudy
2009-09-19,17.783333333333335,Partly Cloudy
2009-09-20,17.700000000000003,Partly Cloudy
2009-09-21,16.833333333333332,Partly Cloudy
2009-09-22,17.396000000000004,Partly Cloudy
2009-09-23,15.491999999999997,Partly Cloudy
2009-09-24,14.796428571428576,Partly Cloudy
2009-09-25,15.948148148148148,Partly Cloudy
2009-09-26,19.395833333333332,Clear
2009-09-27,20.07916666666667,Clear
2009-09-28,15.81111111111111,Mostly Cloudy
2009-09-29,15.070833333333335,Partly Cloudy
2009-09-30,15.562499999999998,Clear
2009-10-01,18.037500000000005,Clear
2009-10-02,16.795833333333334,Clear
2009-10-03,13.862499999999997,Partly Cloudy
2009-10-04,12.895833333333334,Partly Cloudy
2009-10-05,14.108333333333334,Clear
2009-10-06,15.700000000000001,Clear
2009-10-07,15.179166666666665,Partly Cloudy
2009-10-08,14.240000000000002,Partly Cloudy
2009-10-09,13.835999999999999,Partly Cloudy
2009-10-10,12.873076923076924,Partly Cloudy
2009-10-11,13.255999999999995,Overcast
2009-10-12,16.287499999999998,Overcast
2009-10-13,17.20285714285714,Overcast
2009-10-14,19.312,Overcast
2009-10-15,19.392000000000003,Overcast
2009-10-16,18.44333333333333,Partly Cloudy
2009-10-17,17.220000000000002,Mostly Cloudy
2009-10-18,15.818518518518522,Mostly Cloudy
2009-10-19,15.978571428571433,Mostly Cloudy
2009-10-20,15.463999999999993,Overcast
2009-10-21,15.700000000000003,Overcast
2009-10-22,15.563333333333334,Overcast
2009-10-23,16.750000000000004,Scattered Clouds
2009-10-24,16.132,Scattered Clouds
2009-10-25,17.187500000000004,Clear
2009-10-26,15.85185185185185,Mostly Cloudy
2009-10-27,14.745833333333335,Scattered Clouds
2009-10-28,14.299999999999999,Partly Cloudy
2009-10-29,14.000000000000002,Partly Cloudy
2009-10-30,14.622222222222218,Clear
2009-10-31,13.299999999999997,Overcast
2009-11-01,15.56333333333333,Partly Cloudy
2009-11-02,18.15,Clear
2009-11-03,17.43333333333333,Clear
2009-11-04,15.323076923076922,Partly Cloudy
2009-11-05,16.761538461538464,Mostly Cloudy
2009-11-06,15.679310344827586,Mostly Cloudy
2009-11-07,14.012499999999998,Scattered Clouds
2009-11-08,13.470833333333333,Mostly Cloudy
2009-11-09,13.091666666666661,Mostly Cloudy
2009-11-10,13.941666666666663,Mostly Cloudy
2009-11-11,14.35,Overcast
2009-11-12,13.249999999999998,Scattered Clouds
2009-11-13,12.15,Partly Cloudy
2009-11-14,12.786206896551725,Overcast
2009-11-15,11.620833333333332,Clear
2009-11-16,11.875000000000002,Partly Cloudy
2009-11-17,12.37142857142857,Partly Cloudy
2009-11-18,11.52083333333333,Clear
2009-11-19,10.6,Partly Cloudy
2009-11-20,11.80967741935484,Mostly Cloudy
2009-11-21,10.55,Scattered Clouds
2009-11-22,11.696,Mostly Cloudy
2009-11-23,12.24583333333333,Clear
2009-11-24,13.662500000000001,Clear
2009-11-25,13.220833333333333,Clear
2009-11-26,11.603846153846156,Mostly Cloudy
2009-11-27,11.880555555555558,Overcast
2009-11-28,14.308333333333337,Clear
2009-11-29,15.195833333333335,Clear
2009-11-30,11.504166666666668,Partly Cloudy
2009-12-01,9.700000000000001,Mostly Cloudy
2009-12-02,7.982142857142858,Mostly Cloudy
2009-12-03,8.888,Partly Cloudy
2009-12-04,8.586666666666668,Overcast
2009-12-05,9.65,Mostly Cloudy
2009-12-06,7.660714285714284,Mostly Cloudy
2009-12-07,5.7440000000000015,Mostly Cloudy
2009-12-08,4.7875,Partly Cloudy
2009-12-09,5.550000000000001,Mostly Cloudy
2009-12-10,7.16153846153846,Overcast
2009-12-11,7.793181818181818,Light Rain
2009-12-12,12.003030303030298,Light Rain
2009-12-13,11.76923076923077,Overcast
2009-12-14,10.799999999999997,Mostly Cloudy
2009-12-15,11.254166666666668,Mostly Cloudy
2009-12-16,11.796774193548385,Overcast
2009-12-17,11.757142857142856,Mostly Cloudy
2009-12-18,11.78,Mostly Cloudy
2009-12-19,10.282857142857143,Mostly Cloudy
2009-12-20,11.226923076923075,Overcast
2009-12-21,12.186206896551726,Overcast
2009-12-22,9.745833333333332,Partly Cloudy
2009-12-23,8.825000000000001,Clear
2009-12-24,10.054166666666665,Mostly Cloudy
2009-12-25,8.333333333333332,Clear
2009-12-26,9.175,Overcast
2009-12-27,10.195999999999998,Mostly Cloudy
2009-12-28,9.42,Overcast
2009-12-29,7.9370370370370384,Overcast
2009-12-30,10.723999999999997,Mostly Cloudy
2009-12-31,11.020833333333329,Overcast
2010-01-01,12.035483870967742,Overcast
2010-01-02,11.552941176470588,Overcast
2010-01-03,10.10833333333333,Mostly Cloudy
2010-01-04,9.348,Partly Cloudy
2010-01-05,9.795833333333333,Mostly Cloudy
2010-01-06,9.963999999999997,Partly Cloudy
2010-01-07,-657.6533333333335,Mostly Cloudy
2010-01-08,9.953846153846154,Mostly Cloudy
2010-01-09,9.311538461538461,Overcast
2010-01-10,9.04594594594595,Mostly Cloudy
2010-01-11,10.413793103448276,Mostly Cloudy
2010-01-12,14.037931034482762,Light Rain
2010-01-13,13.428571428571429,Mostly Cloudy
2010-01-14,9.743243243243246,Mostly Cloudy
2010-01-15,10.274999999999997,Overcast
2010-01-16,11.303703703703706,Overcast
2010-01-17,11.910714285714283,Overcast
2010-01-18,12.296774193548389,Mostly Cloudy
2010-01-19,11.475862068965522,Light Rain
2010-01-20,10.540625000000002,Light Rain
2010-01-21,7.857142857142856,Light Rain
2010-01-22,7.815384615384617,Mostly Cloudy
2010-01-23,9.228000000000002,Mostly Cloudy
2010-01-24,9.387499999999998,Overcast
2010-01-25,11.585714285714285,Light Rain
2010-01-26,10.937931034482759,Overcast
2010-01-27,9.333333333333332,Overcast
2010-01-28,10.269230769230766,Mostly Cloudy
2010-01-29,10.929629629629629,Overcast
2010-01-30,10.200000000000001,Scattered Clouds
2010-01-31,10.534615384615382,Mostly Cloudy
2010-02-01,11.165217391304349,Mostly Cloudy
2010-02-02,11.079999999999998,Mostly Cloudy
2010-02-03,11.132000000000003,Mostly Cloudy
2010-02-04,12.303703703703704,Overcast
2010-02-05,12.070967741935485,Mostly Cloudy
2010-02-06,11.892592592592596,Mostly Cloudy
2010-02-07,11.549999999999999,Scattered Clouds
2010-02-08,10.834615384615384,Overcast
2010-02-09,10.641666666666666,Mostly Cloudy
2010-02-10,10.835714285714285,Mostly Cloudy
2010-02-11,11.070833333333335,Mostly Cloudy
2010-02-12,13.439999999999996,Overcast
2010-02-13,12.619444444444445,Mostly Cloudy
2010-02-14,11.445945945945946,Overcast
2010-02-15,11.821052631578945,Mostly Cloudy
2010-02-16,11.844117647058825,Fog
2010-02-17,11.569230769230767,Fog
2010-02-18,11.582051282051282,Overcast
2010-02-19,11.864285714285717,Overcast
2010-02-20,11.657692307692304,Overcast
2010-02-21,11.077419354838712,Overcast
2010-02-22,11.685185185185187,Mostly Cloudy
2010-02-23,10.666666666666664,Light Rain
2010-02-24,12.55357142857143,Overcast
2010-02-25,12.996000000000002,Overcast
2010-02-26,13.688461538461537,Overcast
2010-02-27,12.003703703703705,Mostly Cloudy
2010-02-28,12.064,Scattered Clouds
2010-03-01,12.880769230769234,Overcast
2010-03-02,12.188000000000004,Mostly Cloudy
2010-03-03,10.021428571428572,Light Rain
2010-03-04,9.76923076923077,Partly Cloudy
2010-03-05,10.8125,Overcast
2010-03-06,13.241666666666665,Overcast
2010-03-07,12.28076923076923,Scattered Clouds
2010-03-08,10.644444444444444,Mostly Cloudy
2010-03-09,9.491666666666665,Mostly Cloudy
2010-03-10,10.048,Partly Cloudy
2010-03-11,10.24090909090909,Mostly Cloudy
2010-03-12,11.38709677419355,Light Rain
2010-03-13,9.816666666666666,Partly Cloudy
2010-03-14,11.221739130434784,Scattered Clouds
2010-03-15,12.579166666666666,Mostly Cloudy
2010-03-16,14.043999999999999,Mostly Cloudy
2010-03-17,14.427999999999999,Mostly Cloudy
2010-03-18,15.512499999999998,Clear
2010-03-19,18.170833333333334,Clear
2010-03-20,13.095999999999997,Scattered Clouds
2010-03-21,12.746428571428568,Scattered Clouds
2010-03-22,13.337499999999997,Partly Cloudy
2010-03-23,13.804166666666667,Clear
2010-03-24,11.973076923076924,Scattered Clouds
2010-03-25,12.340000000000003,Mostly Cloudy
2010-03-26,11.625000000000002,Partly Cloudy
2010-03-27,13.604166666666666,Partly Cloudy
2010-03-28,13.949999999999996,Mostly Cloudy
2010-03-29,14.703571428571426,Mostly Cloudy
2010-03-30,12.523076923076921,Mostly Cloudy
2010-03-31,9.64615384615385,Mostly Cloudy
2010-04-01,10.629166666666666,Mostly Cloudy
2010-04-02,11.583870967741934,Overcast
2010-04-03,10.4625,Mostly Cloudy
2010-04-04,10.381481481481478,Light Rain
2010-04-05,10.58,Mostly Cloudy
2010-04-06,11.549999999999999,Partly Cloudy
2010-04-07,13.316666666666668,Clear
2010-04-08,12.364,Partly Cloudy
2010-04-09,13.395833333333334,Partly Cloudy
2010-04-10,12.845833333333337,Mostly Cloudy
2010-04-11,11.315625000000002,Overcast
2010-04-12,11.737499999999999,Mostly Cloudy
2010-04-13,12.425000000000004,Mostly Cloudy
2010-04-14,12.141666666666667,Scattered Clouds
2010-04-15,12.708,Mostly Cloudy
2010-04-16,14.895999999999999,Partly Cloudy
2010-04-17,15.05925925925926,Overcast
2010-04-18,15.174999999999997,Partly Cloudy
2010-04-19,14.395833333333334,Mostly Cloudy
2010-04-20,11.937931034482762,Mostly Cloudy
2010-04-21,11.137500000000001,Mostly Cloudy
2010-04-22,12.895833333333329,Partly Cloudy
2010-04-23,12.951851851851854,Partly Cloudy
2010-04-24,12.915999999999999,Partly Cloudy
2010-04-25,15.325000000000003,Clear
2010-04-26,13.658333333333331,Mostly Cloudy
2010-04-27,14.43448275862069,Mostly Cloudy
2010-04-28,11.52592592592593,Mostly Cloudy
2010-04-29,11.733333333333336,Partly Cloudy
2010-04-30,12.5625,Partly Cloudy
2010-05-01,12.845833333333337,Scattered Clouds
2010-05-02,14.300000000000002,Partly Cloudy
2010-05-03,14.579166666666671,Clear
2010-05-04,13.547826086956524,Partly Cloudy
2010-05-05,12.425000000000002,Partly Cloudy
2010-05-06,13.80909090909091,Scattered Clouds
2010-05-07,12.572000000000001,Scattered Clouds
2010-05-08,12.76428571428571,Scattered Clouds
2010-05-09,13.703846153846154,Mostly Cloudy
2010-05-10,11.948275862068968,Mostly Cloudy
2010-05-11,12.179166666666667,Partly Cloudy
2010-05-12,12.950000000000003,Partly Cloudy
2010-05-13,12.696774193548388,Scattered Clouds
2010-05-14,12.503571428571432,Overcast
2010-05-15,11.988461538461543,Overcast
2010-05-16,11.923076923076923,Overcast
2010-05-17,13.132,Overcast
2010-05-18,14.003333333333332,Mostly Cloudy
2010-05-19,14.433333333333332,Overcast
2010-05-20,13.533333333333331,Partly Cloudy
2010-05-21,12.821428571428573,Mostly Cloudy
2010-05-22,11.820833333333333,Partly Cloudy
2010-05-23,12.472000000000001,Partly Cloudy
2010-05-24,13.80384615384615,Mostly Cloudy
2010-05-25,13.942857142857145,Overcast
2010-05-26,14.260714285714288,Mostly Cloudy
2010-05-27,13.431034482758621,Mostly Cloudy
2010-05-28,14.116666666666665,Partly Cloudy
2010-05-29,16.52307692307692,Clear
2010-05-30,16.0875,Scattered Clouds
2010-05-31,15.346153846153843,Mostly Cloudy
2010-06-01,14.60967741935484,Overcast
2010-06-02,16.221428571428575,Mostly Cloudy
2010-06-03,19.016,Mostly Cloudy
2010-06-04,19.750000000000004,Mostly Cloudy
2010-06-05,18.803571428571427,Partly Cloudy
2010-06-06,17.571428571428573,Scattered Clouds
2010-06-07,14.599999999999996,Mostly Cloudy
2010-06-08,14.199999999999998,Mostly Cloudy
2010-06-09,15.559999999999999,Overcast
2010-06-10,14.688000000000002,Scattered Clouds
2010-06-11,16.55,Clear
2010-06-12,22.504000000000005,Clear
2010-06-13,18.379166666666666,Partly Cloudy
2010-06-14,15.15416666666667,Partly Cloudy
2010-06-15,13.691999999999998,Scattered Clouds
2010-06-16,15.275,Clear
2010-06-17,14.979166666666666,Partly Cloudy
2010-06-18,13.327586206896553,Overcast
2010-06-19,14.34642857142857,Overcast
2010-06-20,14.704,Scattered Clouds
2010-06-21,15.841666666666667,Partly Cloudy
2010-06-22,14.7125,Partly Cloudy
2010-06-23,14.061538461538463,Mostly Cloudy
2010-06-24,13.612,Overcast
2010-06-25,14.586206896551724,Overcast
2010-06-26,14.999999999999998,Partly Cloudy
2010-06-27,18.240000000000002,Partly Cloudy
2010-06-28,18.491666666666667,Clear
2010-06-29,17.199999999999996,Clear
2010-06-30,15.233333333333334,Partly Cloudy
2010-07-01,14.761538461538462,Partly Cloudy
2010-07-02,15.037931034482757,Partly Cloudy
2010-07-03,17.23333333333333,Clear
2010-07-04,17.895999999999997,Partly Cloudy
2010-07-05,16.99615384615385,Partly Cloudy
2010-07-06,17.008000000000006,Partly Cloudy
2010-07-07,17.087499999999995,Partly Cloudy
2010-07-08,14.713793103448273,Overcast
2010-07-09,15.065384615384612,Partly Cloudy
2010-07-10,15.796296296296292,Partly Cloudy
2010-07-11,16.711538461538463,Partly Cloudy
2010-07-12,18.08076923076923,Partly Cloudy
2010-07-13,17.983333333333334,Partly Cloudy
2010-07-14,18.15416666666667,Partly Cloudy
2010-07-15,18.237500000000004,Partly Cloudy
2010-07-16,16.5875,Partly Cloudy
2010-07-17,16.299999999999997,Partly Cloudy
2010-07-18,16.195833333333333,Partly Cloudy
2010-07-19,15.108333333333334,Partly Cloudy
2010-07-20,15.237500000000002,Partly Cloudy
2010-07-21,14.448,Partly Cloudy
2010-07-22,15.924,Partly Cloudy
2010-07-23,16.06296296296296,Partly Cloudy
2010-07-24,15.195833333333333,Partly Cloudy
2010-07-25,15.499999999999998,Partly Cloudy
2010-07-26,16.528000000000002,Partly Cloudy
2010-07-27,16.6,Partly Cloudy
2010-07-28,16.355999999999998,Partly Cloudy
2010-07-29,14.462068965517245,Mostly Cloudy
2010-07-30,14.603846153846158,Overcast
2010-07-31,15.804,Partly Cloudy
2010-08-01,15.392307692307693,Partly Cloudy
2010-08-02,14.860000000000003,Partly Cloudy
2010-08-03,15.095833333333337,Mostly Cloudy
2010-08-04,14.596153846153847,Mostly Cloudy
2010-08-05,14.869230769230768,Overcast
2010-08-06,14.868965517241383,Partly Cloudy
2010-08-07,15.696,Partly Cloudy
2010-08-08,16.569230769230767,Scattered Clouds
2010-08-09,15.56666666666667,Partly Cloudy
2010-08-10,15.776923076923074,Overcast
2010-08-11,15.070833333333328,Mostly Cloudy
2010-08-12,15.016666666666667,Partly Cloudy
2010-08-13,15.238461538461538,Partly Cloudy
2010-08-14,15.504000000000001,Overcast
2010-08-15,15.307407407407409,Overcast
2010-08-16,14.777777777777779,Mostly Cloudy
2010-08-17,16.17857142857143,Mostly Cloudy
2010-08-18,16.97307692307692,Mostly Cloudy
2010-08-19,16.003703703703703,Partly Cloudy
2010-08-20,15.948,Overcast
2010-08-21,15.20625,Overcast
2010-08-22,16.574074074074076,Clear
2010-08-23,22.476000000000003,Clear
2010-08-24,25.44583333333333,Clear
2010-08-25,22.204166666666666,Clear
2010-08-26,16.644,Partly Cloudy
2010-08-27,15.91428571428571,Partly Cloudy
2010-08-28,15.751724137931033,Mostly Cloudy
2010-08-29,15.547619047619042,Partly Cloudy
2010-08-30,16.28888888888889,Mostly Cloudy
2010-08-31,17.796153846153846,Mostly Cloudy
2010-09-01,22.59166666666667,Clear
2010-09-02,21.600000000000005,Clear
2010-09-03,16.924999999999997,Partly Cloudy
2010-09-04,15.73846153846154,Partly Cloudy
2010-09-05,17.358333333333338,Clear
2010-09-06,20.104166666666668,Clear
2010-09-07,17.435714285714287,Mostly Cloudy
2010-09-08,17.196153846153848,Overcast
2010-09-09,16.842307692307696,Scattered Clouds
2010-09-10,18.65416666666667,Clear
2010-09-11,18.837500000000002,Partly Cloudy
2010-09-12,16.240740740740744,Partly Cloudy
2010-09-13,16.442307692307693,Overcast
2010-09-14,16.12,Partly Cloudy
2010-09-15,16.8,Mostly Cloudy
2010-09-16,19.113793103448273,Partly Cloudy
2010-09-17,19.967857142857145,Overcast
2010-09-18,20.774193548387096,Overcast
2010-09-19,19.651612903225807,Mostly Cloudy
2010-09-20,18.891666666666662,Partly Cloudy
2010-09-21,17.891999999999996,Mostly Cloudy
2010-09-22,17.571999999999992,Scattered Clouds
2010-09-23,18.411538461538463,Partly Cloudy
2010-09-24,21.12173913043478,Clear
2010-09-25,22.058333333333337,Clear
2010-09-26,19.816666666666674,Partly Cloudy
2010-09-27,23.795833333333334,Clear
2010-09-28,25.004166666666666,Partly Cloudy
2010-09-29,20.9625,Partly Cloudy
2010-09-30,17.603999999999996,Partly Cloudy
2010-10-01,17.381481481481483,Overcast
2010-10-02,16.876000000000005,Scattered Clouds
2010-10-03,17.348275862068963,Mostly Cloudy
2010-10-04,17.248,Mostly Cloudy
2010-10-05,17.916666666666668,Partly Cloudy
2010-10-06,19.1125,Partly Cloudy
2010-10-07,17.695833333333336,Partly Cloudy
2010-10-08,17.74615384615385,Scattered Clouds
2010-10-09,18.391666666666662,Partly Cloudy
2010-10-10,18.931999999999995,Partly Cloudy
2010-10-11,21.604166666666668,Clear
2010-10-12,25.649999999999995,Clear
2010-10-13,23.20833333333334,Clear
2010-10-14,22.08333333333333,Mostly Cloudy
2010-10-15,18.337500000000006,Partly Cloudy
2010-10-16,15.691666666666665,Mostly Cloudy
2010-10-17,14.838461538461532,Overcast
2010-10-18,15.631999999999998,Partly Cloudy
2010-10-19,15.228000000000002,Partly Cloudy
2010-10-20,15.81851851851852,Partly Cloudy
2010-10-21,18.441666666666666,Mostly Cloudy
2010-10-22,16.588461538461537,Overcast
2010-10-23,16.86,Overcast
2010-10-24,19.380555555555556,Light Rain
2010-10-25,16.916666666666668,Partly Cloudy
2010-10-26,16.131999999999998,Partly Cloudy
2010-10-27,14.713043478260872,Overcast
2010-10-28,16.387999999999998,Mostly Cloudy
2010-10-29,15.450000000000001,Overcast
2010-10-30,13.639285714285716,Mostly Cloudy
2010-10-31,14.316666666666663,Scattered Clouds
2010-11-01,15.296000000000001,Clear
2010-11-02,16.4125,Clear
2010-11-03,18.175,Mostly Cloudy
2010-11-04,18.749999999999996,Mostly Cloudy
2010-11-05,15.091666666666661,Mostly Cloudy
2010-11-06,15.14,Scattered Clouds
2010-11-07,14.296774193548387,Light Rain
2010-11-08,12.625000000000002,Partly Cloudy
2010-11-09,12.184615384615386,Mostly Cloudy
2010-11-10,13.18,Partly Cloudy
2010-11-11,14.004166666666665,Clear
2010-11-12,11.966666666666667,Clear
2010-11-13,14.441666666666665,Partly Cloudy
2010-11-14,17.95,Clear
2010-11-15,19.59565217391304,Clear
2010-11-16,15.024,Partly Cloudy
2010-11-17,12.33333333333333,Partly Cloudy
2010-11-18,10.819999999999999,Mostly Cloudy
2010-11-19,10.903448275862072,Overcast
2010-11-20,9.541379310344825,Mostly Cloudy
2010-11-21,9.904166666666665,Mostly Cloudy
2010-11-22,11.173076923076923,Mostly Cloudy
2010-11-23,10.15185185185185,Scattered Clouds
2010-11-24,6.958333333333333,Clear
2010-11-25,7.691666666666666,Clear
2010-11-26,7.545833333333334,Mostly Cloudy
2010-11-27,9.848275862068967,Light Rain
2010-11-28,8.6375,Clear
